"date","LO3","Tx","Gh","RH","SR","ST","TC","U10","o3"
2002-06-04,51.0286215831566,298.382781982422,75.2081155565529,72.7368850708008,244.398888888889,318.638884548611,0.466583251953125,1.45408236446637,54.6770937365703
2002-06-05,54.6770937365703,295.0595703125,-5.90299979247698,75.1376724243164,181.142222222222,319.510393880208,0.824180603027344,3.15809578383422,39.9725569016657
2002-06-06,39.9725569016657,290.145111083984,14.4641084669711,91.6039123535156,148.553333333333,318.349957682292,0.825920104980469,2.17502748101926,37.8421895728899
2002-06-07,37.8421895728899,288.364288330078,53.4117365420559,83.5897064208984,111.097777777778,335.92232421875,0.864456176757812,4.22115947235835,36.266240635086
2002-06-08,36.266240635086,291.068298339844,78.6026335997942,72.4917602539062,168.153333333333,318.219058159722,0.842803955078125,1.61690337096543,49.6085420850235
2002-06-09,49.6085420850235,290.820983886719,82.5331281761789,76.480583190918,167.784444444444,324.917770182292,0.797012329101562,1.73299604243562,46.7578313184441
2002-06-10,46.7578313184441,287.243530273438,126.661862738316,75.3033599853516,161.585555555556,321.077176649306,0.856697082519531,5.55690745524194,35.376010578917
2002-06-11,35.376010578917,290.249908447266,162.036313925779,69.272819519043,190.117777777778,302.333138020833,0.535438537597656,4.18658694523614,35.5821953528341
2002-06-12,35.5821953528341,295.405090332031,167.753396945975,63.9723968505859,284.232222222222,298.531048177083,0.35992431640625,2.4980608033137,37.7907005040934
2002-06-13,37.7907005040934,297.5625,161.143019703873,63.520263671875,277.164444444444,311.414348958333,0.759178161621094,4.68932458087795,39.7843635729575
2002-06-14,39.7843635729575,300.448425292969,159.356431260062,67.8542175292969,305.592222222222,310.207605251736,0.0768356323242188,3.25017130866357,54.1562026374249
2002-06-15,54.1562026374249,299.112030029297,140.418593755663,64.7487487792969,245.312222222222,337.214245876736,0.620826721191406,3.35835394813712,53.5960415212093
2002-06-16,53.5960415212093,299.618774414062,161.143019703873,71.0589370727539,257.734444444444,337.248493923611,0.458343505859375,2.57399122609359,52.9665193213549
2002-06-17,52.9665193213549,303.795227050781,162.393631614541,62.8545684814453,299.946666666667,334.431903211806,0.700241088867188,1.70070054035758,68.5595440886245
2002-06-18,68.5595440886245,305.712249755859,149.172877130338,57.9920387268066,269.491111111111,345.842961154514,0.326789855957031,1.76654465401121,76.9863746795169
2002-06-19,76.9863746795169,302.439331054688,162.929608147684,67.0241012573242,251.866666666667,356.141653645833,0.318504333496094,1.75157434697674,78.8145923571755
2002-06-20,78.8145923571755,300.045135498047,156.319230905583,72.8895492553711,237.36,347.009703776042,0.356620788574219,2.94945442267952,60.9759084862999
2002-06-21,60.9759084862999,299.411529541016,176.686339165031,78.184440612793,190.001111111111,339.930774739583,0.758445739746094,3.13563702289478,54.1274006559791
2002-06-22,54.1274006559791,301.10009765625,180.795492585796,74.6560592651367,284.728888888889,337.628744574653,0.299606323242188,3.82411080697492,59.4620828822072
2002-06-23,59.4620828822072,301.782104492188,157.033866283107,70.3090438842773,278.945555555556,344.620013020833,0.151458740234375,2.77491692812158,55.6191530578441
2002-06-24,55.6191530578441,293.618804931641,179.544880675129,78.3467178344727,187.112222222222,341.593501519097,0.434585571289062,2.3051677668893,54.100250217783
2002-06-25,54.100250217783,295.295959472656,209.380907686776,57.725154876709,297.162222222222,293.403699001736,0.0179214477539062,2.22576828585497,65.1110935555237
2002-06-26,65.1110935555237,297.231750488281,187.227210983517,58.1253547668457,315.568888888889,287.945116102431,0.00091552734375,1.12758673963095,72.7866769266858
2002-06-27,72.7866769266858,297.734741210938,130.949675003463,61.1349258422852,267.99,312.057890625,0.238304138183594,2.90227438874077,66.2472888794021
2002-06-28,66.2472888794021,290.110778808594,142.205182199474,61.9336318969727,209.35,309.127655164931,0.655387878417969,2.76648053546836,43.833433337354
2002-06-29,43.833433337354,291.143676757812,183.654034095895,55.0387306213379,271.844444444444,285.144134114583,0.253036499023438,3.71898217485878,47.6832257192745
2002-06-30,47.6832257192745,294.069274902344,153.460689395485,57.5087280273438,308.742222222222,280.508940972222,0.500030517578125,3.84255308382796,55.276001521288
2002-07-01,55.276001521288,296.32958984375,105.580119101344,52.9307746887207,268.268888888889,310.584004991319,0.49273681640625,4.75039496997292,58.0440298714088
2002-07-02,58.0440298714088,290.237457275391,81.4611751098921,67.0485305786133,124.98,337.269638671875,0.883041381835938,4.70483198329273,32.5730004225513
2002-07-03,32.5730004225513,294.874542236328,72.8855505795982,63.0181884765625,201.065555555556,325.156702473958,0.490371704101562,5.51008557197228,37.4062996827685
2002-07-04,37.4062996827685,289.801635742188,148.636900597194,73.9520111083984,175.2,312.996446397569,0.629875183105469,6.30615175058847,35.4123251660109
2002-07-05,35.4123251660109,295.480773925781,140.597252600044,62.909309387207,288.557777777778,295.872173394097,0.0663528442382812,2.71807763352966,51.9710245919689
2002-07-06,51.9710245919689,290.577026367188,133.62955766918,76.6280212402344,108.285555555556,334.117398003472,0.833114624023438,2.1328250472707,36.4160350297079
2002-07-07,36.4160350297079,295.076782226562,164.537537747114,74.90185546875,205.397777777778,333.934013671875,0.68621826171875,4.42167226286743,42.2087328756833
2002-07-08,42.2087328756833,300.703918457031,127.912474648984,64.0496063232422,297.073333333333,316.898594835069,0.0654144287109375,2.8256865036202,58.821007418094
2002-07-09,58.821007418094,299.133056640625,92.0020469283784,65.1998596191406,235.875555555556,332.886922743056,0.341194152832031,3.11085521011233,64.3299586733568
2002-07-10,64.3299586733568,290.45947265625,101.470965680578,78.4831619262695,141.88,325.210029296875,0.589828491210938,2.79092584082436,35.9188648274824
2002-07-11,35.9188648274824,293.9990234375,168.289373479118,67.6507720947266,227.472222222222,306.305049913194,0.266166687011719,1.68713623997064,46.2808331429541
2002-07-12,46.2808331429541,297.315490722656,163.286925836446,60.9003143310547,244.56,318.594665798611,0.355567932128906,2.0854234677702,59.9312494676481
2002-07-13,59.9312494676481,291.349853515625,136.488099179278,76.8409271240234,111.222222222222,340.152216796875,0.94024658203125,3.086605419222,45.7403201753854
2002-07-14,45.7403201753854,290.749084472656,162.929608147684,87.4850921630859,120.274444444444,349.825424262153,0.790916442871094,3.27665284913087,34.7147293927213
2002-07-15,34.7147293927213,293.779541015625,134.701510735467,89.9263076782227,151.436666666667,352.01802734375,0.871925354003906,3.49329140780305,37.4396890067931
2002-07-16,37.4396890067931,290.18994140625,99.1484007036233,89.5576019287109,80.8066666666667,361.3324609375,0.9432373046875,2.09784390134576,28.5608688299593
2002-07-17,28.5608688299593,289.591522216797,108.260001767061,98.6055297851562,30.03,359.324845920139,0.998443603515625,3.8512796169177,27.7095810763202
2002-07-18,27.7095810763202,291.553039550781,139.346640689376,79.0865020751953,213.71,324.287935112847,0.839187622070312,2.78301395009397,33.5910860515138
2002-07-19,33.5910860515138,294.588439941406,143.634452954523,72.9058837890625,288.888888888889,295.603842230903,0.386054992675781,1.40368418247092,51.191931941967
2002-07-20,51.191931941967,297.421936035156,141.847864510712,63.5623970031738,299.027777777778,295.396018880208,0.0123214721679688,2.88078079723641,65.0099512985654
2002-07-21,65.0099512985654,295.628723144531,118.086238208022,62.6671905517578,252.34,313.324211154514,0.522560119628906,4.2324946599923,55.2489161718301
2002-07-22,55.2489161718301,293.716430664062,162.572290458922,62.0817031860352,267.897777777778,290.727522786458,0.277633666992188,1.60112879617113,49.8715014488516
2002-07-23,49.8715014488516,296.328552246094,140.597252600044,64.9612579345703,291.516666666667,293.991737196181,0.145065307617188,2.19028512457493,54.5490972224602
2002-07-24,54.5490972224602,291.969757080078,129.341745404033,71.3224868774414,114.586666666667,332.578704427083,0.549324035644531,4.78790999047532,36.3263089837479
2002-07-25,36.3263089837479,291.941650390625,145.957017931478,73.0399932861328,147.42,332.893283420139,0.822090148925781,3.20561511621697,38.4038734659792
2002-07-26,38.4038734659792,292.382904052734,163.82290236959,68.4067230224609,157.456666666667,334.827115885417,0.658981323242188,3.44820062838996,36.85640398122
2002-07-27,36.85640398122,297.217468261719,166.502785035307,71.9989776611328,280.917777777778,312.000375434028,0.0251312255859375,3.35076123392188,52.4179897463454
2002-07-28,52.4179897463454,298.925140380859,154.175324773009,72.0769500732422,283.457777777778,313.075355902778,0.00032806396484375,2.15172141095305,52.9199350867748
2002-07-29,52.9199350867748,301.082946777344,142.741158732617,66.8671493530273,281.24,321.514347873264,6.866455078125e-05,2.80377269578544,64.0884530921536
2002-07-30,64.0884530921536,301.539794921875,96.1112003491442,64.4970169067383,248.233333333333,333.478946397569,0.156471252441406,1.36870066768151,62.3656842723748
2002-07-31,62.3656842723748,295.315002441406,84.8556931531334,81.2789916992188,150.598888888889,343.699605034722,0.617988586425781,3.14227998449789,52.7853748359335
2002-08-01,52.7853748359335,293.100341796875,107.724025233917,83.6809310913086,119.786666666667,344.760152994792,0.683029174804688,3.10076695564373,39.4429989168363
2002-08-02,39.4429989168363,295.044616699219,132.914922291656,71.7735137939453,241.308888888889,307.71822265625,0.262313842773438,2.06273892909256,47.1505857493735
2002-08-03,47.1505857493735,294.741149902344,122.016732784407,73.3062362670898,176.806666666667,336.846356336806,0.659866333007812,2.07177741174618,46.4065967159926
2002-08-04,46.4065967159926,293.742431640625,119.33685011869,85.1678085327148,175.767777777778,324.152056206597,0.374076843261719,2.02712053357992,43.1052563220887
2002-08-05,43.1052563220887,294.387542724609,124.875274294505,78.379035949707,202.998888888889,319.629842664931,0.36639404296875,2.29542364089197,48.2105914195974
2002-08-06,48.2105914195974,291.37451171875,115.406355542306,86.5445175170898,158.287777777778,315.775060763889,0.617637634277344,3.26383785290113,41.1687713516331
2002-08-07,41.1687713516331,289.80322265625,135.23748726861,95.1249771118164,62.7744444444444,342.120465494792,0.961769104003906,2.94098026399119,39.8691641891799
2002-08-08,39.8691641891799,293.506225585938,120.766120873739,81.6181030273438,199.98,327.331929253472,0.562744140625,1.25401041301482,52.8134904791858
2002-08-09,52.8134904791858,292.2587890625,73.4215271127416,88.5133209228516,138.016666666667,322.074093967014,0.915916442871094,2.31166357205657,50.2742559346632
2002-08-10,50.2742559346632,289.085205078125,45.7294062336675,93.6245727539062,58.6977777777778,332.148555772569,0.972404479980469,2.37326021879752,30.4412030210676
2002-08-11,30.4412030210676,288.589324951172,53.769054230818,92.6634826660156,60.1311111111111,340.045618489583,0.9095458984375,3.55896206911815,37.217801727423
2002-08-12,37.217801727423,289.709381103516,101.82828336934,83.6365051269531,81.1844444444444,339.261720920139,0.701553344726562,4.95954777989851,30.2416194093879
2002-08-13,30.2416194093879,292.809997558594,167.217420412831,77.1263809204102,166.483333333333,329.651247829861,0.554336547851562,2.02367628518491,38.3087548033537
2002-08-14,38.3087548033537,295.463500976562,171.147914989216,70.0074157714844,247.118888888889,296.944978298611,0.11328125,2.86485608753379,43.2161354067663
2002-08-15,43.2161354067663,296.893981933594,150.244830196624,73.1379470825195,254.167777777778,298.823235677083,0.00124359130859375,2.47578055679727,42.1347731763909
2002-08-16,42.1347731763909,297.892944335938,150.602147885387,70.8793869018555,244.41,308.127315538194,0.0280609130859375,2.22891665494805,51.938819283443
2002-08-17,51.938819283443,298.891174316406,134.522851891086,69.3734436035156,249.323333333333,306.586539713542,0.0439605712890625,2.26673571260643,58.4860069629048
2002-08-18,58.4860069629048,299.743835449219,117.550261674879,69.6461563110352,248.977777777778,305.903882378472,0.102188110351562,2.52940886783849,59.8742459366142
2002-08-19,59.8742459366142,300.557983398438,128.269792337746,67.7267913818359,232.99,320.255148654514,0.444061279296875,2.14714542895966,59.2334324870731
2002-08-20,59.2334324870731,298.329345703125,134.344193046705,74.8111267089844,191.463333333333,336.176111111111,0.317741394042969,2.23387913297542,46.7808191327233
2002-08-21,46.7808191327233,291.814483642578,142.741158732617,82.5729675292969,148.363333333333,331.962905815972,0.615837097167969,2.52665230212874,36.3824837501126
2002-08-22,36.3824837501126,293.91845703125,137.917369934327,76.4833679199219,179.606666666667,314.027319878472,0.274940490722656,0.913240174579497,44.4116633635493
2002-08-23,44.4116633635493,295.486236572266,138.274687623089,74.5576477050781,173.637777777778,314.564924045139,0.507705688476562,2.31857704747392,49.9198014475859
2002-08-24,49.9198014475859,296.078186035156,153.996665928628,79.7451553344727,171.482222222222,320.893809678819,0.67449951171875,1.99215197483086,52.5588336809237
2002-08-25,52.5588336809237,294.134704589844,170.25462076731,89.9064636230469,165.841111111111,332.597394748264,0.696800231933594,2.09809096893281,48.397801500067
2002-08-26,48.397801500067,296.622741699219,129.520404248414,84.9700317382812,171.664444444444,333.883873697917,0.786163330078125,1.91175676387398,45.048727903184
2002-08-27,45.048727903184,292.260223388672,130.235039625939,82.2809295654297,107.806666666667,343.121363932292,0.926910400390625,2.35489898413208,34.7019767981151
2002-08-28,34.7019767981151,293.655700683594,127.19783927146,85.297492980957,138.212222222222,334.339014756944,0.689521789550781,1.88159184676549,39.5112084187272
2002-08-29,39.5112084187272,295.437194824219,137.024075712421,84.5880584716797,143.522222222222,337.499271918403,0.449836730957031,1.82178933069264,49.4598618751358
2002-08-30,49.4598618751358,295.518798828125,160.428384326349,88.4170989990234,166.374444444444,335.110134548611,0.483627319335938,2.1186639071922,55.1289977099118
2002-08-31,55.1289977099118,294.222473144531,160.249725481967,94.0849685668945,136.69,333.899284939236,0.513092041015625,1.35337995206742,45.9368368823961
2003-06-01,61.004668003169,299.212890625,99.1484007036233,72.9675903320312,272.413333333333,318.88197265625,0.0885238647460938,1.96396580790704,63.8193060211731
2003-06-02,63.8193060211731,296.569641113281,97.183153415431,76.969108581543,229.682222222222,321.877622612847,0.334518432617188,1.57126618797735,53.2876928505532
2003-06-03,53.2876928505532,297.745239257812,115.585014386687,79.8987274169922,247.987777777778,326.082265625,0.623512268066406,2.40709796286227,60.508131160172
2003-06-04,60.508131160172,300.038299560547,128.269792337746,68.1923065185547,254.925555555556,332.307111545139,0.379241943359375,1.95428449221513,64.1706753197713
2003-06-05,64.1706753197713,299.178100585938,154.35398361739,66.98193359375,227.1,336.894419487847,0.460037231445312,2.21762183452596,64.0950096724817
2003-06-06,64.0950096724817,296.459045410156,173.649138810552,80.5043258666992,219.694444444444,335.083368055556,0.609237670898438,1.75326527632464,56.2009765913625
2003-06-07,56.2009765913625,300.384216308594,153.639348239866,73.8091888427734,245.065555555556,335.731426866319,0.303627014160156,1.59724210422796,62.3805523321902
2003-06-08,62.3805523321902,299.439270019531,125.58990967203,70.9031677246094,257.815555555556,334.000367838542,0.210075378417969,2.9016592449166,57.0299271201205
2003-06-09,57.0299271201205,297.467926025391,164.894855435876,72.1632614135742,263.628888888889,328.4365234375,0.321914672851562,1.39444881748391,53.2613451990557
2003-06-10,53.2613451990557,302.9736328125,142.026523355093,61.336555480957,280.534444444444,329.343834635417,0.8951416015625,3.24415435284369,67.1507900786893
2003-06-11,67.1507900786893,301.08642578125,163.286925836446,58.4152565002441,286.08,338.589073350694,0.889617919921875,3.47628715723058,65.1854993168591
2003-06-12,65.1854993168591,304.031860351562,155.96191321682,63.2281150817871,264.856666666667,346.104256727431,0.131988525390625,1.92746544939747,72.9532219762752
2003-06-13,72.9532219762752,298.861328125,172.934503433027,76.0609588623047,249.456666666667,340.559934895833,0.2935791015625,2.25865387087403,63.7560507305509
2003-06-14,63.7560507305509,301.4296875,164.716196591495,75.6906585693359,258.074444444444,339.636034071181,0.305892944335938,1.79842251147118,58.7618224819538
2003-06-15,58.7618224819538,298.120910644531,148.458241752813,76.0000762939453,229.21,340.014854600694,0.415138244628906,2.10507335158218,60.8852214128543
2003-06-16,60.8852214128543,299.000396728516,119.158191274309,69.7882919311523,287.634444444444,318.921037326389,0.278182983398438,2.05961175289869,70.6488845441567
2003-06-17,70.6488845441567,300.760681152344,103.614871813151,61.4039039611816,276.436666666667,320.586929253472,0.198089599609375,2.48853342726366,77.549193705861
2003-06-18,77.549193705861,294.403045654297,158.641795882537,66.92578125,211.22,332.288796657986,0.3521728515625,3.64666218805138,55.3345045006872
2003-06-19,55.3345045006872,296.140960693359,202.770530444675,67.0261993408203,283.342222222222,319.937534722222,0.251258850097656,3.08371172114932,42.5553098894471
2003-06-20,42.5553098894471,297.372924804688,172.041209211121,70.3208389282227,232.622222222222,330.480460069444,0.207321166992188,5.35020765461021,44.5737604696582
2003-06-21,44.5737604696582,296.538940429688,155.068618994915,55.8579521179199,306.012222222222,296.019290364583,0.0807418823242188,1.58997103969504,64.5210629922045
2003-06-22,64.5210629922045,301.732177734375,112.369155187826,51.8582534790039,310.596666666667,300.241549479167,0.246292114257812,2.65315155467797,62.8635890186297
2003-06-23,62.8635890186297,306.21240234375,86.9995992857071,45.2198219299316,274.387777777778,333.142456597222,0.121688842773438,3.73909228182113,65.5347258712277
2003-06-24,65.5347258712277,300.584228515625,143.991770643285,61.5873870849609,280.896666666667,332.70408203125,0.176132202148438,2.80032010254682,62.2320709796283
2003-06-25,62.2320709796283,300.222351074219,153.282030551104,60.258861541748,283.916666666667,327.318253038194,0.170494079589844,3.13625690261923,72.606572285467
2003-06-26,72.606572285467,301.263427734375,128.091133493365,54.9927024841309,258.32,329.112853732639,0.379081726074219,3.67661298985412,72.731745035655
2003-06-27,72.731745035655,295.825714111328,121.838073940026,76.9709014892578,216.771111111111,328.310225694444,0.48858642578125,2.38350110937527,64.2061685116204
2003-06-28,64.2061685116204,297.330932617188,121.480756251264,73.2756042480469,202.182222222222,337.233603515625,0.533523559570312,2.04586251404755,63.1701058753549
2003-06-29,63.1701058753549,301.18310546875,78.4239747554132,59.7418975830078,272.172222222222,325.327120225694,0.340469360351562,1.75180093779885,70.6117895893919
2003-06-30,70.6117895893919,304.345581054688,40.5482997466149,55.267765045166,219.524444444444,347.199953342014,0.391654968261719,3.00427287760043,70.0579664284113
2003-07-01,70.0579664284113,291.694519042969,59.486137251014,80.4403610229492,115.858888888889,335.799428168403,0.880584716796875,3.78845436635946,39.5993581035184
2003-07-02,39.5993581035184,292.470092773438,70.2056679138814,66.2887573242188,196.754444444444,321.180746527778,0.579353332519531,5.25748008318513,37.6241666515987
2003-07-03,37.6241666515987,290.981048583984,99.8630360811478,84.4613418579102,190.14,316.674409722222,0.788673400878906,4.19590814785473,43.6296546193692
2003-07-04,43.6296546193692,288.764709472656,138.096028778708,83.3950042724609,166.256666666667,316.519207899306,0.823951721191406,4.02661162770029,38.727315008942
2003-07-05,38.727315008942,291.546508789062,153.818007084247,72.8789291381836,156.942222222222,333.415759548611,0.692230224609375,3.05561569737077,43.2889150407362
2003-07-06,43.2889150407362,294.798828125,162.929608147684,68.6034393310547,258.685555555556,311.816086154514,0.524208068847656,2.04110300497868,51.4613156542098
2003-07-07,51.4613156542098,297.009948730469,180.795492585796,64.2369232177734,245.372222222222,312.393510199653,0.19854736328125,3.06926583990657,60.6369576345709
2003-07-08,60.6369576345709,297.943054199219,175.435727254363,58.2054710388184,298.948888888889,309.307800564236,0.646018981933594,2.58315199757091,74.2744717809395
2003-07-09,74.2744717809395,298.33642578125,156.319230905583,58.3012962341309,276.207777777778,312.721297743056,0.568717956542969,1.71357169870739,71.2158490814515
2003-07-10,71.2158490814515,299.071533203125,158.105819349394,60.5860176086426,302.852222222222,306.388170572917,0.139106750488281,1.24101326521464,62.0286588835904
2003-07-11,62.0286588835904,300.010864257812,157.212525127488,51.4838104248047,290.501111111111,310.09416015625,0.0110626220703125,1.79567541283455,69.114726962705
2003-07-12,69.114726962705,299.439697265625,157.748501660632,55.9882125854492,297.288888888889,315.331694878472,0.691200256347656,1.74786710185961,63.4232898737565
2003-07-13,63.4232898737565,299.025756835938,151.495442107292,48.6471138000488,301.754444444444,302.830779079861,0.0779266357421875,3.82809862055176,60.1651778666277
2003-07-14,60.1651778666277,300.308166503906,115.049037853543,49.7587432861328,307.541111111111,299.945973307292,9.99977010918141e-13,3.12331046045749,67.1301221670065
2003-07-15,67.1301221670065,303.503784179688,88.428870040756,46.1942520141602,277.88,326.273897569444,0.102729797363281,2.03101745641517,79.3118055842354
2003-07-16,79.3118055842354,304.03759765625,81.6398339542734,61.211555480957,191.062222222222,350.052289496528,0.425788879394531,1.72622239615967,70.7480785594362
2003-07-17,70.7480785594362,293.912872314453,158.641795882537,68.4632339477539,173.495555555556,331.228639322917,0.41259765625,3.21356798288189,37.1903554999921
2003-07-18,37.1903554999921,297.576904296875,193.480270536856,54.0137023925781,292.27,302.623005642361,0.0410537719726562,2.37014014613271,60.2983649381057
2003-07-19,60.2983649381057,301.720581054688,168.289373479118,53.3337593078613,300.35,302.703969184028,0.0008392333984375,2.07554333426419,70.1198952475785
2003-07-20,70.1198952475785,304.957946777344,123.267344695075,48.5640106201172,250.282222222222,336.456708984375,0.182365417480469,1.87464844435645,77.8761133976462
2003-07-21,77.8761133976462,297.941253662109,133.272239980418,59.0893287658691,225.826666666667,349.585295138889,0.313743591308594,1.37590470499807,56.2845478169053
2003-07-22,56.2845478169053,300.12109375,158.105819349394,60.1408882141113,240.887777777778,336.193029513889,0.153884887695312,2.4899641459991,66.9271020376284
2003-07-23,66.9271020376284,298.726745605469,155.247277839296,62.9774627685547,229.475555555556,325.832567274306,0.216827392578125,1.5528303071919,64.637760206175
2003-07-24,64.637760206175,293.545776367188,134.165534202323,72.3072509765625,160.497777777778,333.123764105903,0.693527221679688,3.33566247396162,51.9930911960418
2003-07-25,51.9930911960418,298.109008789062,130.41369847032,68.5969696044922,260.082222222222,323.702819010417,0.773101806640625,2.14788351261531,54.3707954002999
2003-07-26,54.3707954002999,298.826416015625,111.29720212154,57.5383415222168,189.55,355.058833550347,0.75762939453125,2.67559267840571,45.1444156096079
2003-07-27,45.1444156096079,296.965057373047,108.438660611442,71.8690185546875,196.466666666667,350.454769965278,0.3011474609375,2.94653690421765,43.8679510128579
2003-07-28,43.8679510128579,294.07958984375,182.93939871837,65.1673126220703,207.348888888889,331.248448350694,0.546722412109375,2.74428903168305,46.9636298265198
2003-07-29,46.9636298265198,296.045562744141,202.234553911531,51.4703903198242,254.576666666667,300.989111328125,0.0713729858398438,2.10672839256773,60.5022638981904
2003-07-30,60.5022638981904,297.294067382812,163.644243525209,55.8230895996094,235.945555555556,320.730036892361,0.323516845703125,2.11948921417317,59.7490449280146
2003-07-31,59.7490449280146,293.45751953125,146.135676775859,82.717529296875,163.706666666667,334.612096354167,0.682510375976562,2.44750521237217,55.294966344907
2003-08-01,55.294966344907,299.044982910156,158.641795882537,68.9367523193359,259.015555555556,322.141159939236,0.142677307128906,2.32332220704008,72.1132514911883
2003-08-02,72.1132514911883,301.990295410156,164.180220058352,58.8766326904297,275.343333333333,327.877873263889,0.0167312622070312,2.11994274796989,75.7739813962114
2003-08-03,75.7739813962114,304.343627929688,169.718644234167,55.7698440551758,274.446666666667,336.085651041667,6.866455078125e-05,2.21378159171143,79.6541650586949
2003-08-04,79.6541650586949,306.10302734375,179.544880675129,49.6313400268555,275.314444444444,336.88830078125,0.00800323486328125,2.05402677464151,88.3966556224133
2003-08-05,88.3966556224133,306.883880615234,181.152810274559,44.2410583496094,271.051111111111,342.187522786458,0.083160400390625,2.00781196384254,95.4115169908167
2003-08-06,95.4115169908167,305.920745849609,177.579633386936,47.5805282592773,272.695555555556,338.174616970486,0.00431060791015625,1.82460583087324,90.1377792857586
2003-08-07,90.1377792857586,306.180328369141,171.326573833597,46.2974548339844,267.097777777778,327.648702256944,0.0245132446289062,2.8209648764644,81.794772695503
2003-08-08,81.794772695503,307.009826660156,160.071066637586,46.3660545349121,256.46,333.257657335069,0.179588317871094,2.62143443197366,86.7073610390665
2003-08-09,86.7073610390665,306.9931640625,155.783254372439,47.0862998962402,249.678888888889,339.50001953125,0.126876831054688,1.82146658619529,88.7528904352198
2003-08-10,88.7528904352198,306.634613037109,140.597252600044,43.6316452026367,268.187777777778,327.892875434028,0.00142669677734375,2.14172334854364,83.0796808786195
2003-08-11,83.0796808786195,305.201416015625,153.282030551104,38.0157089233398,267.75,314.392342664931,0.00656890869140625,2.14475590566999,96.5330054040746
2003-08-12,96.5330054040746,306.426696777344,179.902198363891,39.9958877563477,262.106666666667,326.8493359375,0.0537185668945312,2.81573779754821,96.694206139473
2003-08-13,96.694206139473,308.887756347656,163.286925836446,41.6445846557617,233.315555555556,339.918842230903,0.09295654296875,2.26100717588064,92.7403990911387
2003-08-14,92.7403990911387,300.495025634766,133.808216513561,48.8361701965332,213.713333333333,348.447615017361,0.496261596679688,2.81903861458431,75.6915932486395
2003-08-15,75.6915932486395,295.83837890625,127.733815804603,72.0574798583984,207.135555555556,333.872548828125,0.189346313476562,2.044923806921,60.0537069581457
2003-08-16,60.0537069581457,299.294616699219,130.235039625939,65.6133804321289,233.184444444444,332.236650390625,0.306808471679688,1.51310699817838,71.0971944989121
2003-08-17,71.0971944989121,300.877716064453,124.875274294505,61.5237770080566,202.906666666667,348.814341362847,0.617706298828125,1.74678620475431,72.4322684525483
2003-08-18,72.4322684525483,296.893707275391,150.244830196624,61.8291091918945,190.09,336.289696180556,0.408447265625,3.20775656039807,48.0456959524775
2003-08-19,48.0456959524775,299.062835693359,174.185115343695,60.5351524353027,227.625555555556,318.509611545139,0.317352294921875,2.11029684923264,52.7725350666514
2003-08-20,52.7725350666514,298.042236328125,157.391183971869,68.7170867919922,213.5,327.091705729167,0.16522216796875,1.53728340331577,58.6875290194823
2003-08-21,58.6875290194823,298.448303222656,145.063723709572,64.8867874145508,216.275555555556,328.011204427083,0.2393798828125,2.5916190676833,68.905362535947
2003-08-22,68.905362535947,299.476287841797,155.604595528058,56.4804725646973,244.88,304.837667100694,0.153556823730469,3.12471994939533,68.0476441398893
2003-08-23,68.0476441398893,299.637145996094,162.572290458922,49.516170501709,243.374444444444,299.85990234375,0.0029296875,1.59399255363896,58.7546514677089
2003-08-24,58.7546514677089,300.069702148438,140.239934911282,55.5048866271973,236.983333333333,308.059280598958,0.0371856689453125,2.3295509632886,58.9503905955326
2003-08-25,58.9503905955326,298.728393554688,113.441108254113,51.075008392334,231.938888888889,307.739286024306,0.300216674804688,2.89591781615402,57.7811947666431
2003-08-26,57.7811947666431,300.420379638672,109.68927252211,46.9371490478516,235.05,300.1575,0.0166397094726562,1.59461345662688,68.3178993208551
2003-08-27,68.3178993208551,299.3359375,103.257554124389,47.9658584594727,229.825555555556,308.941547309028,0.216468811035156,1.93382315692224,66.4973384383122
2003-08-28,66.4973384383122,299.963043212891,66.4538321818779,56.0486221313477,191.302222222222,328.681123046875,0.46258544921875,1.77303110008359,63.6440332668576
2003-08-29,63.6440332668576,293.201873779297,33.0446282826078,60.7255973815918,149.112222222222,330.937638888889,0.557662963867188,4.53416109993845,46.636157366284
2003-08-30,46.636157366284,290.767211914062,106.65207216763,81.6747894287109,120.26,320.531185980903,0.540908813476562,4.10058147735372,38.3849039666958
2003-08-31,38.3849039666958,288.929138183594,156.140572061202,76.0710296630859,147.646666666667,309.544504123264,0.594093322753906,2.53191550500383,43.0721886645041
2004-06-01,44.8227921813258,287.005432128906,145.421041398334,84.8606796264648,64.1044444444444,313.330638020833,0.890625,2.33417434923007,35.4969626598244
2004-06-02,35.4969626598244,290.078857421875,154.35398361739,80.0406875610352,145.163333333333,322.89390625,0.749183654785156,3.08615740086164,42.1494587511545
2004-06-03,42.1494587511545,287.935607910156,185.797940228468,87.9766235351562,108.195555555556,330.821935763889,0.900856018066406,2.33793255223261,37.1226614696193
2004-06-04,37.1226614696193,290.246887207031,181.867445652083,79.1471405029297,150.535555555556,316.677175564236,0.920265197753906,1.89152515865304,41.313550219526
2004-06-05,41.313550219526,288.337585449219,148.994218285957,88.556999206543,116.842222222222,321.787327473958,0.635795593261719,2.20400959067609,31.1560936204055
2004-06-06,31.1560936204055,291.542755126953,163.465584680828,72.0147094726562,272.722222222222,289.561143663194,0.389312744140625,2.81811177136266,43.4731982647855
